Customer ID,Age,Gender,Tenure (Years),Region,Monthly Data Usage (MB),Call Duration (Minutes),SMS Sent,M-Pesa Transactions,Customer Service Interactions,Subscription Type,Churn Indicator,Last Month Data Usage (MB),Second Last Month Data Usage (MB),Third Last Month Data Usage (MB),Last Month Call Duration (Minutes),Second Last Month Call Duration (Minutes),Third Last Month Call Duration (Minutes),Last Month SMS Sent,Second Last Month SMS Sent,Third Last Month SMS Sent,Promotions,Payment Method,Data Rate per MB,Call Rate per Minute,SMS Rate per Message,Churn History,Engagement Score,Avg Monthly Data Usage (MB),Avg Call Duration (Minutes),Avg SMS Sent,Monthly Spend,Previous Churn,Churn Probability,Tenure (Months),Customer Interaction Ratio,Region Encoding,Gender Encoding,Promotions Received,High Churn Region
CUST0100,42,Male,9,Mombasa,4758,898,248,82,10,Postpaid,0,9133,1610,4249,833,666,809,254,346,399,2,Cash,0.05,0.02,0.01,0,5986,4997.333333333333,769.3333333333334,333.0,258.34000000000003,0,0.0,108,0.09259259259259259,1,1,1,0
CUST0101,62,Male,7,Nairobi,3619,788,13,9,4,Prepaid,0,5506,6172,3422,330,27,505,488,284,78,4,Debit Card,0.05,0.02,0.01,0,4429,5033.333333333333,287.3333333333333,283.3333333333333,196.84,0,0.0,84,0.047619047619047616,2,1,1,0
CUST0102,58,Male,7,Mombasa,2363,575,461,91,6,Prepaid,0,2059,4553,6986,266,793,685,136,483,388,3,Credit Card,0.05,0.02,0.01,0,3490,4532.666666666667,581.3333333333334,335.6666666666667,134.26000000000002,0,0.0,84,0.07142857142857142,1,1,1,0
CUST0103,46,Male,4,Nairobi,615,857,12,28,10,Postpaid,0,2241,4437,8612,519,474,72,368,418,66,5,Debit Card,0.05,0.02,0.01,0,1512,5096.666666666667,355.0,284.0,48.01,0,0.0,48,0.20833333333333334,2,1,1,0
CUST0104,32,Male,2,Kisumu,7584,803,390,34,4,Postpaid,0,6330,4463,9271,694,627,83,134,371,22,1,Mobile Money,0.05,0.02,0.01,0,8811,6688.0,468.0,175.66666666666666,399.16,0,0.0,24,0.16666666666666666,0,1,1,0
CUST0105,62,Male,4,Nairobi,8516,489,383,5,10,Prepaid,0,8023,5442,4304,479,304,58,424,69,188,0,Credit Card,0.05,0.02,0.01,1,9393,5923.0,280.3333333333333,227.0,439.40999999999997,1,0.5,48,0.20833333333333334,2,1,0,0
CUST0106,18,Female,6,Kisumu,2884,484,43,139,2,Prepaid,0,1125,6397,5378,133,745,20,53,378,73,2,Mobile Money,0.05,0.02,0.01,1,3550,4300.0,299.3333333333333,168.0,154.31000000000003,1,0.5,72,0.027777777777777776,0,0,1,0
CUST0107,42,Male,3,Nairobi,4435,756,374,110,9,Prepaid,0,2190,9474,2868,692,404,457,64,278,4,0,Debit Card,0.05,0.02,0.01,0,5675,4844.0,517.6666666666666,115.33333333333333,240.61,0,0.0,36,0.25,2,1,0,0
CUST0108,24,Female,1,Kisumu,8242,469,398,37,4,Prepaid,0,8782,1616,8593,915,512,917,1,230,406,3,Credit Card,0.05,0.02,0.01,0,9146,6330.333333333333,781.3333333333334,212.33333333333334,425.46000000000004,0,0.0,12,0.3333333333333333,0,0,1,0
CUST0109,26,Female,8,Mombasa,5942,573,18,76,6,Prepaid,1,6810,2250,4432,934,501,156,131,301,462,2,Credit Card,0.05,0.02,0.01,1,6609,4497.333333333333,530.3333333333334,298.0,308.74,1,1.0,96,0.0625,1,0,1,0
CUST0110,41,Male,5,Kisumu,2990,937,62,92,4,Postpaid,0,3506,4527,6108,354,347,830,333,254,81,0,Debit Card,0.05,0.02,0.01,0,4081,4713.666666666667,510.3333333333333,222.66666666666666,168.86,0,0.0,60,0.06666666666666667,0,1,0,0
CUST0111,18,Female,5,Mombasa,7480,843,490,146,4,Prepaid,0,4802,6245,7135,583,239,328,31,171,24,4,Credit Card,0.05,0.02,0.01,0,8959,6060.666666666667,383.3333333333333,75.33333333333333,395.76,0,0.0,60,0.06666666666666667,1,0,1,0
CUST0112,61,Female,4,Mombasa,9634,681,238,66,8,Prepaid,1,1588,5564,6895,497,569,572,355,431,263,0,Cash,0.05,0.02,0.01,0,10619,4682.333333333333,546.0,349.6666666666667,497.70000000000005,0,0.5,48,0.16666666666666666,1,0,0,0
CUST0113,25,Female,6,Kisumu,8161,444,491,135,2,Postpaid,0,6507,6438,6601,624,846,575,385,179,478,4,Credit Card,0.05,0.02,0.01,1,9231,6515.333333333333,681.6666666666666,347.3333333333333,421.84000000000003,1,0.5,72,0.027777777777777776,0,0,1,0
CUST0114,41,Female,3,Nairobi,2224,268,418,7,5,Prepaid,1,5111,3897,9792,106,694,836,359,263,404,1,Credit Card,0.05,0.02,0.01,1,2917,6266.666666666667,545.3333333333334,342.0,120.74000000000001,1,1.0,36,0.1388888888888889,2,0,1,0
CUST0115,28,Male,9,Nairobi,8682,266,336,121,0,Prepaid,1,9872,8765,6031,289,336,679,497,182,1,3,Cash,0.05,0.02,0.01,0,9405,8222.666666666666,434.6666666666667,226.66666666666666,442.78000000000003,0,0.5,108,0.0,2,1,1,0
CUST0116,68,Female,5,Nakuru,3267,53,418,83,9,Postpaid,0,8428,1859,5470,824,25,202,242,321,277,5,Mobile Money,0.05,0.02,0.01,1,3821,5252.333333333333,350.3333333333333,280.0,168.59000000000003,1,0.5,60,0.15,3,0,1,0
CUST0117,34,Male,3,Nairobi,1637,527,402,174,4,Prepaid,1,4990,9783,6844,628,979,640,191,204,327,0,Mobile Money,0.05,0.02,0.01,1,2740,7205.666666666667,749.0,240.66666666666666,96.41000000000001,1,1.0,36,0.1111111111111111,2,1,0,0
CUST0118,25,Female,1,Nakuru,4617,519,403,131,7,Postpaid,0,8878,5353,8908,631,408,756,141,423,342,2,Cash,0.05,0.02,0.01,0,5670,7713.0,598.3333333333334,302.0,245.26000000000002,0,0.0,12,0.5833333333333334,3,0,1,0
CUST0119,52,Female,10,Nairobi,3920,615,99,178,4,Prepaid,0,2097,2441,875,146,76,105,147,248,223,3,Credit Card,0.05,0.02,0.01,1,4812,1804.3333333333333,109.0,206.0,209.29000000000002,1,0.5,120,0.03333333333333333,2,0,1,0
CUST0120,52,Male,6,Nairobi,6345,58,162,84,8,Prepaid,0,4247,3648,8387,326,928,832,88,212,71,0,Debit Card,0.05,0.02,0.01,1,6649,5427.333333333333,695.3333333333334,123.66666666666667,320.03000000000003,1,0.5,72,0.1111111111111111,2,1,0,0
CUST0121,50,Female,2,Mombasa,5278,824,415,194,10,Prepaid,0,3170,8433,2109,414,216,121,489,158,67,2,Cash,0.05,0.02,0.01,1,6711,4570.666666666667,250.33333333333334,238.0,284.53000000000003,1,0.5,24,0.4166666666666667,1,0,1,0
CUST0122,22,Female,3,Nakuru,4406,39,121,44,5,Postpaid,1,8931,9936,3439,209,327,317,48,499,319,2,Debit Card,0.05,0.02,0.01,1,4610,7435.333333333333,284.3333333333333,288.6666666666667,222.29000000000002,1,1.0,36,0.1388888888888889,3,0,1,0
CUST0123,59,Female,1,Nairobi,4137,236,431,135,7,Postpaid,0,3080,1785,4562,295,836,181,135,431,93,5,Mobile Money,0.05,0.02,0.01,1,4939,3142.3333333333335,437.3333333333333,219.66666666666666,215.88000000000002,1,0.5,12,0.5833333333333334,2,0,1,0
CUST0124,56,Male,9,Nakuru,3453,954,43,86,9,Postpaid,0,7932,6974,2113,397,773,614,475,99,18,5,Cash,0.05,0.02,0.01,1,4536,5673.0,594.6666666666666,197.33333333333334,192.16000000000003,1,0.5,108,0.08333333333333333,3,1,1,0
CUST0125,58,Female,8,Mombasa,6429,385,359,15,7,Postpaid,0,8830,1270,7078,102,22,315,190,316,127,2,Debit Card,0.05,0.02,0.01,0,7188,5726.0,146.33333333333334,211.0,332.74,0,0.0,96,0.07291666666666667,1,0,1,0
CUST0126,45,Male,2,Mombasa,776,605,407,76,2,Prepaid,0,3006,2343,8351,635,755,813,429,111,342,5,Credit Card,0.05,0.02,0.01,0,1864,4566.666666666667,734.3333333333334,294.0,54.970000000000006,0,0.0,24,0.08333333333333333,1,1,1,0
CUST0127,24,Female,8,Nakuru,2499,733,316,194,6,Postpaid,0,5225,573,4179,756,669,772,148,307,81,2,Cash,0.05,0.02,0.01,0,3742,3325.6666666666665,732.3333333333334,178.66666666666666,142.77,0,0.0,96,0.0625,3,0,1,0
CUST0128,26,Male,9,Mombasa,1727,715,380,8,6,Postpaid,0,4800,2160,8040,507,717,624,86,165,253,0,Debit Card,0.05,0.02,0.01,1,2830,5000.0,616.0,168.0,104.45,1,0.5,108,0.05555555555555555,1,1,0,0
CUST0129,25,Male,1,Kisumu,6837,649,144,59,9,Postpaid,1,9259,4849,9988,890,309,405,415,474,436,1,Cash,0.05,0.02,0.01,0,7689,8032.0,534.6666666666666,441.6666666666667,356.27000000000004,0,0.5,12,0.75,0,1,1,0
CUST0130,29,Female,5,Kisumu,4235,299,326,77,5,Prepaid,0,7502,7602,7574,867,598,985,7,35,220,5,Cash,0.05,0.02,0.01,1,4937,7559.333333333333,816.6666666666666,87.33333333333333,220.98999999999998,1,0.5,60,0.08333333333333333,0,0,1,0
CUST0131,51,Female,8,Mombasa,1195,394,362,76,6,Prepaid,1,9573,8500,4496,208,266,948,222,111,342,4,Mobile Money,0.05,0.02,0.01,1,2027,7523.0,474.0,225.0,71.25,1,1.0,96,0.0625,1,0,1,0
CUST0132,50,Male,2,Kisumu,4652,206,49,70,1,Postpaid,0,6631,9511,5286,932,414,69,356,86,96,4,Mobile Money,0.05,0.02,0.01,0,4977,7142.666666666667,471.6666666666667,179.33333333333334,237.21000000000004,0,0.0,24,0.041666666666666664,0,1,1,0
CUST0133,65,Male,4,Nairobi,8401,335,64,14,8,Postpaid,0,9331,4318,6195,427,645,159,15,182,51,4,Credit Card,0.05,0.02,0.01,1,8814,6614.666666666667,410.3333333333333,82.66666666666667,427.39,1,0.5,48,0.16666666666666666,2,1,1,0
CUST0134,40,Female,7,Nakuru,7970,592,354,70,9,Prepaid,0,5037,831,9847,392,266,239,295,84,174,1,Mobile Money,0.05,0.02,0.01,0,8986,5238.333333333333,299.0,184.33333333333334,413.88,0,0.0,84,0.10714285714285714,3,0,1,0
CUST0135,41,Male,3,Nairobi,8037,729,287,101,9,Postpaid,0,2835,1921,7498,825,332,522,105,268,337,2,Mobile Money,0.05,0.02,0.01,1,9154,4084.6666666666665,559.6666666666666,236.66666666666666,419.3,1,0.5,36,0.25,2,1,1,0
CUST0136,54,Female,5,Nakuru,3341,513,163,168,0,Postpaid,0,4821,8012,2866,915,779,137,282,164,181,2,Mobile Money,0.05,0.02,0.01,0,4185,5233.0,610.3333333333334,209.0,178.94,0,0.0,60,0.0,3,0,1,0
CUST0137,52,Female,8,Mombasa,4708,177,140,21,0,Postpaid,1,3485,7390,7264,108,449,494,103,302,427,3,Debit Card,0.05,0.02,0.01,0,5046,6046.333333333333,350.3333333333333,277.3333333333333,240.34,0,0.5,96,0.0,1,0,1,0
CUST0138,61,Female,10,Nairobi,9233,395,453,151,2,Postpaid,0,1059,5431,9476,888,564,678,360,89,352,4,Cash,0.05,0.02,0.01,0,10232,5322.0,710.0,267.0,474.08,0,0.0,120,0.016666666666666666,2,0,1,0
CUST0139,57,Female,3,Mombasa,1588,370,313,112,2,Prepaid,1,1213,6525,9773,347,610,246,145,487,390,4,Mobile Money,0.05,0.02,0.01,0,2383,5837.0,401.0,340.6666666666667,89.93,0,0.5,36,0.05555555555555555,1,0,1,0
CUST0140,39,Male,4,Mombasa,3863,857,127,171,0,Prepaid,0,5093,4908,2114,49,246,865,34,454,114,2,Debit Card,0.05,0.02,0.01,1,5018,4038.3333333333335,386.6666666666667,200.66666666666666,211.56000000000003,1,0.5,48,0.0,1,1,1,0
CUST0141,44,Female,9,Nakuru,524,790,397,0,6,Prepaid,0,4488,5613,5055,915,35,542,112,237,347,4,Cash,0.05,0.02,0.01,0,1711,5052.0,497.3333333333333,232.0,45.97,0,0.0,108,0.05555555555555555,3,0,1,0
CUST0142,52,Male,7,Nakuru,6644,657,420,9,3,Postpaid,0,6703,8919,2916,104,400,523,307,486,0,2,Mobile Money,0.05,0.02,0.01,1,7730,6179.333333333333,342.3333333333333,264.3333333333333,349.54,1,0.5,84,0.03571428571428571,3,1,1,0
CUST0143,18,Female,1,Nakuru,6168,317,367,109,9,Postpaid,1,756,3381,7788,419,27,242,398,21,62,2,Mobile Money,0.05,0.02,0.01,0,6961,3975.0,229.33333333333334,160.33333333333334,318.41,0,0.5,12,0.75,3,0,1,0
CUST0144,52,Male,4,Nairobi,4736,735,462,199,1,Prepaid,0,9268,3365,7362,372,219,619,446,166,247,5,Cash,0.05,0.02,0.01,0,6132,6665.0,403.3333333333333,286.3333333333333,256.12,0,0.0,48,0.020833333333333332,2,1,1,0
CUST0145,54,Female,4,Kisumu,8568,368,238,183,9,Prepaid,1,537,3075,4153,26,405,335,52,214,230,2,Debit Card,0.05,0.02,0.01,0,9357,2588.3333333333335,255.33333333333334,165.33333333333334,438.14000000000004,0,0.5,48,0.1875,0,0,1,0
CUST0146,64,Male,9,Nakuru,2735,383,323,112,4,Prepaid,1,9152,6685,7139,967,613,421,346,57,225,0,Debit Card,0.05,0.02,0.01,1,3553,7658.666666666667,667.0,209.33333333333334,147.64,1,1.0,108,0.037037037037037035,3,1,0,0
CUST0147,31,Male,6,Nakuru,7795,61,295,49,5,Postpaid,0,2332,9156,996,799,774,834,80,29,422,0,Credit Card,0.05,0.02,0.01,0,8200,4161.333333333333,802.3333333333334,177.0,393.92,0,0.0,72,0.06944444444444445,3,1,0,0
CUST0148,20,Female,9,Nairobi,8892,805,186,11,8,Prepaid,0,8100,6241,1004,768,270,193,103,401,18,0,Cash,0.05,0.02,0.01,0,9894,5115.0,410.3333333333333,174.0,462.56000000000006,0,0.0,108,0.07407407407407407,2,0,0,0
CUST0149,18,Female,6,Nakuru,8948,504,207,88,3,Postpaid,0,5667,777,8199,272,735,307,321,105,30,0,Credit Card,0.05,0.02,0.01,1,9747,4881.0,438.0,152.0,459.55,1,0.5,72,0.041666666666666664,3,0,0,0
CUST0150,22,Female,6,Nairobi,4247,238,219,187,1,Postpaid,0,932,565,6233,648,650,644,368,401,332,1,Debit Card,0.05,0.02,0.01,0,4891,2576.6666666666665,647.3333333333334,367.0,219.3,0,0.0,72,0.013888888888888888,2,0,1,0
CUST0151,43,Female,5,Mombasa,3675,194,399,153,4,Prepaid,0,4651,4762,8555,339,791,906,241,493,120,3,Mobile Money,0.05,0.02,0.01,1,4421,5989.333333333333,678.6666666666666,284.6666666666667,191.62,1,0.5,60,0.06666666666666667,1,0,1,0
CUST0152,31,Male,5,Nakuru,5397,677,189,111,2,Prepaid,0,6911,6204,3716,300,510,505,30,329,23,3,Credit Card,0.05,0.02,0.01,0,6374,5610.333333333333,438.3333333333333,127.33333333333333,285.28000000000003,0,0.0,60,0.03333333333333333,3,1,1,0
CUST0153,56,Female,2,Nakuru,5537,962,387,77,1,Postpaid,0,2251,9094,6188,479,962,280,316,166,324,2,Debit Card,0.05,0.02,0.01,0,6963,5844.333333333333,573.6666666666666,268.6666666666667,299.96000000000004,0,0.0,24,0.041666666666666664,3,0,1,0
CUST0154,44,Male,8,Mombasa,7927,221,428,168,0,Prepaid,0,5497,8489,4864,833,285,802,191,349,470,4,Debit Card,0.05,0.02,0.01,0,8744,6283.333333333333,640.0,336.6666666666667,405.05,0,0.0,96,0.0,1,1,1,0
CUST0155,26,Male,8,Mombasa,9105,60,345,163,9,Prepaid,0,6220,6755,6542,543,453,674,356,153,210,0,Mobile Money,0.05,0.02,0.01,1,9673,6505.666666666667,556.6666666666666,239.66666666666666,459.9,1,0.5,96,0.09375,1,1,0,0
CUST0156,32,Female,1,Mombasa,2514,128,283,120,1,Postpaid,0,8116,7941,1977,556,761,789,360,326,448,3,Cash,0.05,0.02,0.01,0,3045,6011.333333333333,702.0,378.0,131.09,0,0.0,12,0.08333333333333333,1,0,1,0
CUST0157,32,Male,8,Nakuru,1881,989,351,22,5,Postpaid,0,756,5192,5460,264,833,932,232,6,160,3,Debit Card,0.05,0.02,0.01,0,3243,3802.6666666666665,676.3333333333334,132.66666666666666,117.34000000000002,0,0.0,96,0.052083333333333336,3,1,1,0
CUST0158,43,Male,5,Kisumu,1598,684,236,170,7,Postpaid,0,1171,4919,2897,541,316,981,97,196,254,0,Credit Card,0.05,0.02,0.01,0,2688,2995.6666666666665,612.6666666666666,182.33333333333334,95.94000000000001,0,0.0,60,0.11666666666666667,0,1,0,0
CUST0159,59,Male,2,Kisumu,3926,991,193,133,2,Postpaid,0,989,8460,8801,595,589,438,33,320,58,1,Mobile Money,0.05,0.02,0.01,1,5243,6083.333333333333,540.6666666666666,137.0,218.05,1,0.5,24,0.08333333333333333,0,1,1,0
CUST0160,30,Male,2,Kisumu,4155,155,286,196,10,Postpaid,1,7389,6578,9341,165,296,714,242,45,113,1,Cash,0.05,0.02,0.01,1,4792,7769.333333333333,391.6666666666667,133.33333333333334,213.71,1,1.0,24,0.4166666666666667,0,1,1,0
CUST0161,68,Female,6,Nakuru,8438,916,258,170,8,Prepaid,0,2596,1937,6694,315,337,607,438,17,416,3,Cash,0.05,0.02,0.01,1,9782,3742.3333333333335,419.6666666666667,290.3333333333333,442.8,1,0.5,72,0.1111111111111111,3,0,1,0
CUST0162,49,Female,9,Mombasa,9601,377,245,24,8,Postpaid,0,2182,9120,8070,0,306,482,58,396,159,1,Cash,0.05,0.02,0.01,1,10247,6457.333333333333,262.6666666666667,204.33333333333334,490.04,1,0.5,108,0.07407407407407407,1,0,1,0
CUST0163,56,Female,1,Nakuru,687,621,135,17,1,Postpaid,0,2960,7532,8230,760,427,222,258,152,442,5,Debit Card,0.05,0.02,0.01,1,1460,6240.666666666667,469.6666666666667,284.0,48.120000000000005,1,0.5,12,0.08333333333333333,3,0,1,0
CUST0164,66,Female,6,Mombasa,5909,780,279,189,7,Postpaid,0,5029,6231,1999,260,350,748,16,487,219,0,Cash,0.05,0.02,0.01,1,7157,4419.666666666667,452.6666666666667,240.66666666666666,313.84000000000003,1,0.5,72,0.09722222222222222,1,0,0,0
CUST0165,69,Male,9,Nakuru,2592,922,270,140,9,Prepaid,0,5621,3878,7735,62,510,116,77,263,356,3,Debit Card,0.05,0.02,0.01,0,3924,5744.666666666667,229.33333333333334,232.0,150.73999999999998,0,0.0,108,0.08333333333333333,3,1,1,0
CUST0166,49,Male,8,Nakuru,2630,867,170,42,10,Postpaid,1,2475,9084,1095,482,524,967,205,73,168,0,Mobile Money,0.05,0.02,0.01,0,3709,4218.0,657.6666666666666,148.66666666666666,150.54,0,0.5,96,0.10416666666666667,3,1,0,0
CUST0167,21,Female,6,Mombasa,5742,902,158,77,4,Postpaid,0,3716,6847,1478,675,857,191,301,415,11,1,Mobile Money,0.05,0.02,0.01,0,6879,4013.6666666666665,574.3333333333334,242.33333333333334,306.72,0,0.0,72,0.05555555555555555,1,0,1,0
CUST0168,47,Female,3,Kisumu,9049,789,200,27,3,Postpaid,0,5015,6901,1230,320,491,787,165,144,456,0,Cash,0.05,0.02,0.01,0,10065,4382.0,532.6666666666666,255.0,470.23,0,0.0,36,0.08333333333333333,0,0,0,0
CUST0169,54,Female,8,Mombasa,6147,585,486,145,9,Prepaid,0,6192,7129,556,845,907,617,290,101,241,1,Mobile Money,0.05,0.02,0.01,0,7363,4625.666666666667,789.6666666666666,210.66666666666666,323.91,0,0.0,96,0.09375,1,0,1,0
CUST0170,40,Male,9,Nairobi,5685,998,44,58,4,Postpaid,0,5439,5041,2743,200,593,993,384,334,374,1,Credit Card,0.05,0.02,0.01,1,6785,4407.666666666667,595.3333333333334,364.0,304.65,1,0.5,108,0.037037037037037035,2,1,1,0
CUST0171,56,Female,1,Nairobi,6276,436,449,187,3,Postpaid,0,6063,8376,6379,221,8,515,111,334,138,0,Credit Card,0.05,0.02,0.01,1,7348,6939.333333333333,248.0,194.33333333333334,327.01000000000005,1,0.5,12,0.25,2,0,0,0
CUST0172,62,Female,9,Mombasa,8413,974,263,62,7,Postpaid,0,3463,9033,2201,151,496,529,412,120,96,1,Debit Card,0.05,0.02,0.01,1,9712,4899.0,392.0,209.33333333333334,442.76000000000005,1,0.5,108,0.06481481481481481,1,0,1,0
CUST0173,32,Female,6,Nakuru,8047,206,70,184,3,Prepaid,0,5029,8824,7729,643,724,306,387,175,146,5,Cash,0.05,0.02,0.01,0,8507,7194.0,557.6666666666666,236.0,407.17,0,0.0,72,0.041666666666666664,3,0,1,0
CUST0174,60,Male,6,Nairobi,8323,387,363,91,9,Prepaid,0,7286,764,1786,625,559,963,316,62,181,2,Debit Card,0.05,0.02,0.01,1,9164,3278.6666666666665,715.6666666666666,186.33333333333334,427.52000000000004,1,0.5,72,0.125,2,1,1,0
CUST0175,46,Male,4,Nairobi,7855,479,370,178,5,Prepaid,0,6700,1934,8803,461,560,531,352,295,56,0,Mobile Money,0.05,0.02,0.01,0,8882,5812.333333333333,517.3333333333334,234.33333333333334,406.03,0,0.0,48,0.10416666666666667,2,1,0,0
CUST0176,53,Male,1,Nakuru,6965,790,102,55,1,Prepaid,0,1476,5827,9893,216,820,121,144,498,41,2,Cash,0.05,0.02,0.01,1,7912,5732.0,385.6666666666667,227.66666666666666,365.07,1,0.5,12,0.08333333333333333,3,1,1,0
CUST0177,30,Male,10,Nakuru,1997,886,489,154,4,Postpaid,1,7845,5597,1447,195,439,648,155,83,353,0,Debit Card,0.05,0.02,0.01,0,3526,4963.0,427.3333333333333,197.0,122.46000000000001,0,0.5,120,0.03333333333333333,3,1,0,0
CUST0178,49,Male,8,Kisumu,3055,837,124,159,5,Postpaid,0,545,2160,4621,792,551,591,177,14,198,1,Cash,0.05,0.02,0.01,1,4175,2442.0,644.6666666666666,129.66666666666666,170.73000000000002,1,0.5,96,0.052083333333333336,0,1,1,0
CUST0179,24,Male,2,Nakuru,5909,983,312,110,4,Prepaid,0,1693,6192,7053,201,874,153,345,354,30,1,Cash,0.05,0.02,0.01,0,7314,4979.333333333333,409.3333333333333,243.0,318.23,0,0.0,24,0.16666666666666666,3,1,1,0
CUST0180,68,Male,1,Mombasa,3451,339,463,136,1,Prepaid,0,5012,2854,1257,994,791,869,135,133,179,3,Debit Card,0.05,0.02,0.01,1,4389,3041.0,884.6666666666666,149.0,183.96,1,0.5,12,0.08333333333333333,1,1,1,0
CUST0181,39,Male,2,Mombasa,1738,868,482,67,6,Postpaid,0,5443,8957,6151,646,737,536,417,477,1,5,Cash,0.05,0.02,0.01,0,3155,6850.333333333333,639.6666666666666,298.3333333333333,109.08000000000001,0,0.0,24,0.25,1,1,1,0
CUST0182,45,Female,1,Kisumu,9665,339,285,45,3,Postpaid,0,6782,6961,7773,233,967,451,314,120,466,3,Mobile Money,0.05,0.02,0.01,1,10334,7172.0,550.3333333333334,300.0,492.88,1,0.5,12,0.25,0,0,1,0
CUST0183,19,Female,1,Nairobi,5227,203,457,66,7,Prepaid,0,746,9828,4035,140,107,168,17,318,421,2,Credit Card,0.05,0.02,0.01,0,5953,4869.666666666667,138.33333333333334,252.0,269.98,0,0.0,12,0.5833333333333334,2,0,1,0
CUST0184,59,Male,9,Nairobi,4465,160,229,153,6,Prepaid,0,3719,7544,2793,707,244,58,350,391,287,1,Credit Card,0.05,0.02,0.01,0,5007,4685.333333333333,336.3333333333333,342.6666666666667,228.73999999999998,0,0.0,108,0.05555555555555555,2,1,1,0
CUST0185,62,Male,1,Nakuru,6186,539,145,135,6,Prepaid,0,9483,5997,1604,497,254,300,442,478,137,3,Cash,0.05,0.02,0.01,0,7005,5694.666666666667,350.3333333333333,352.3333333333333,321.53,0,0.0,12,0.5,3,1,1,0
CUST0186,70,Female,4,Mombasa,9742,391,369,5,8,Prepaid,0,1136,5049,9353,554,32,552,154,127,104,1,Credit Card,0.05,0.02,0.01,0,10507,5179.333333333333,379.3333333333333,128.33333333333334,498.61,0,0.0,48,0.16666666666666666,1,0,1,0
CUST0187,23,Male,10,Nairobi,4201,768,196,23,0,Postpaid,0,4275,6834,1408,56,22,549,271,367,391,0,Cash,0.05,0.02,0.01,1,5188,4172.333333333333,209.0,343.0,227.37000000000003,1,0.5,120,0.0,2,1,0,0
CUST0188,45,Male,6,Kisumu,3280,676,372,175,9,Prepaid,0,2921,6510,7039,931,844,116,265,366,217,3,Debit Card,0.05,0.02,0.01,1,4503,5490.0,630.3333333333334,282.6666666666667,181.24,1,0.5,72,0.125,0,1,1,0
CUST0189,45,Male,7,Kisumu,7898,574,220,93,5,Prepaid,0,9780,5426,5117,503,565,786,359,287,221,2,Mobile Money,0.05,0.02,0.01,1,8785,6774.333333333333,618.0,289.0,408.58000000000004,1,0.5,84,0.05952380952380952,0,1,1,0
CUST0190,61,Female,2,Mombasa,2088,533,422,172,5,Postpaid,0,4683,9804,7569,141,820,781,331,300,330,3,Credit Card,0.05,0.02,0.01,0,3215,7352.0,580.6666666666666,320.3333333333333,119.28,0,0.0,24,0.20833333333333334,1,0,1,0
CUST0191,61,Female,6,Kisumu,2868,69,59,12,5,Postpaid,0,1212,6565,2811,721,48,126,405,377,104,1,Debit Card,0.05,0.02,0.01,1,3008,3529.3333333333335,298.3333333333333,295.3333333333333,145.37,1,0.5,72,0.06944444444444445,0,0,1,0
CUST0192,37,Female,7,Kisumu,6289,892,97,196,5,Postpaid,0,6345,2679,1289,583,461,404,15,179,403,4,Mobile Money,0.05,0.02,0.01,0,7474,3437.6666666666665,482.6666666666667,199.0,333.26000000000005,0,0.0,84,0.05952380952380952,0,0,1,0
CUST0193,47,Female,10,Mombasa,936,404,170,24,9,Postpaid,0,5823,5467,671,735,589,398,11,462,403,4,Credit Card,0.05,0.02,0.01,1,1534,3987.0,574.0,292.0,56.580000000000005,1,0.5,120,0.075,1,0,1,0
CUST0194,28,Female,10,Nakuru,3328,607,381,147,6,Postpaid,1,6532,1134,8489,538,335,514,74,81,126,5,Credit Card,0.05,0.02,0.01,0,4463,5385.0,462.3333333333333,93.66666666666667,182.35000000000002,0,0.5,120,0.05,3,0,1,0
CUST0195,45,Male,2,Nakuru,2056,674,172,117,9,Prepaid,0,4144,4131,2385,639,944,804,211,12,264,1,Mobile Money,0.05,0.02,0.01,1,3019,3553.3333333333335,795.6666666666666,162.33333333333334,118.00000000000001,1,0.5,24,0.375,3,1,1,0
CUST0196,42,Female,2,Kisumu,8070,590,150,81,5,Prepaid,0,8273,5177,9167,105,357,884,178,23,199,0,Debit Card,0.05,0.02,0.01,0,8891,7539.0,448.6666666666667,133.33333333333334,416.8,0,0.0,24,0.20833333333333334,0,0,0,0
CUST0197,56,Male,10,Nakuru,7980,516,452,110,0,Prepaid,0,2608,2718,1549,164,121,497,128,167,251,3,Debit Card,0.05,0.02,0.01,0,9058,2291.6666666666665,260.6666666666667,182.0,413.84,0,0.0,120,0.0,3,1,1,0
CUST0198,50,Male,7,Nakuru,9996,827,349,81,2,Postpaid,1,4114,1889,4629,214,443,941,282,269,14,4,Credit Card,0.05,0.02,0.01,1,11253,3544.0,532.6666666666666,188.33333333333334,519.83,1,1.0,84,0.023809523809523808,3,1,1,0
CUST0199,18,Female,1,Kisumu,682,119,389,65,1,Prepaid,0,9934,4776,1661,70,358,527,194,475,225,0,Mobile Money,0.05,0.02,0.01,1,1255,5457.0,318.3333333333333,298.0,40.370000000000005,1,0.5,12,0.08333333333333333,0,0,0,0
CUST0200,44,Female,8,Nakuru,7690,813,439,44,5,Postpaid,0,7457,1749,1315,715,601,397,267,458,471,1,Debit Card,0.05,0.02,0.01,1,8986,3507.0,571.0,398.6666666666667,405.15,1,0.5,96,0.052083333333333336,3,0,1,0
